ciphertext time access
e09262b32d30c1bb8148c35580d9416d 777 0
a8cca523e70e80cd21f885bc5fabf940 777 0
3d5cf36a8cb4260dfde9627dc2a4ea6a 775 0
708f8e579e0e24bf06a97b655475a592 866 0
d199fc5d4d226a4a0ccdc7ce71b239e1 769 0
41c738dfd55c9edb061a405a8fe6ec60 769 0
7fe9bdcc0b271717f4dee665901f46d2 977 0
e67eb1bbdb5096e16ad63bf9bc28593b 776 0
1116081c3d1f3432fd1a978e39de601f 779 0
5c11da37617018cb4654c4037c1d3e8d 779 0
3346a97165dda363f73af13018514f75 778 0
6229acc499c58fe01954e395712122a5 775 0
68cb16cda9b930a0f321d10c722081d5 766 0
4a2d99e3f228c30b7ca6a0eec8c29330 784 0
8ea9fd37622ed7554fa861c2c9e29713 779 0
1030f60258ba0ed560aec328715658ff 1261 0
ff563661840db6d3b618957ffa2c920a 773 0
5c880db5421b8aa3c94dcb3aa32439a2 872 0
7a6f03fe7db9d133d167b2cc9344d6f0 778 0
cce3a50ffe2fb2c87c7d021fa13cc11b 771 0
abc419287deb5b4f520d1be551f1d51e 766 0
d57a2dd3a9df9b255c9e44feda051985 785 0
c933ae471e09967017b15568a22b8677 858 0
a5b34b4f92e674ef84b9ed5ebe06e488 864 0
3992cf579b65c7b2161d1bb848a130ed 783 0
557b3ce761b1d6e66ac34428ca28b003 777 0
ba7f5b56e42208fa3f23b387c5e3751a 1771 0
5eb101bf62d8a5cc9beaf56512a569cd 781 0
25c42309e62b04264fb7ad149a222ef8 766 0
d42fb736075d03a347f808599d7126c2 779 0
3549cc1c75d042c487efd821120619e6 773 0
35d01c3d2d1fe07417e8ceb55af4778f 783 0
3e43abb313ed779add4fbbef55d4d58a 781 0
a5f1c7d211a747289015ddea09557947 862 0
9825faac127146efc002de15d6b3a07b 773 0
a5674eb60f95de9faabc89b31102fba9 780 0
27f5553a679c29279e083d74bbddf060 775 0
443e1653d3f5f27db17b30c27e2b6ba5 761 0
21c1df885d09affb11ec6fccc95f2d0e 1008 0
9d4361703854ede9cf1eab4d4917f36a 768 0
d8d2f235dba230ec8e9fb958ffe6669c 777 0
29c70d621bfa4beb18f738620e2bcce6 770 0
febf1bd9614bc6efea7f47e965ad868e 1020 0
7593f0908d3c7ba633b40841dfd427dd 760 0
9342b7f48d7de477fc2b6161d9e7ef4e 779 0
7ae0de071c5aad4f0eb590ed8ab7cb1d 764 0
f9821286fff6fdfb215e5cfa454b48bf 785 0
2b27c7478174968f2a267cb4dd47d1d6 776 0
c9e35cc8d95ac3fbb81ff5fe6b3ebd96 783 0
6584dee6f97475239bf1d77839a84f02 777 0
8cabcb65058e60beae56bc199479aff9 774 0
fe8ddff702541a9d45f1157e99648125 771 0
104c8b15daebd388418fa1d50951ce07 787 0
deadfee001187d470993c5a2f746c807 792 0
92531d6d3ef0f58080975589e82490c6 774 0
d18ea7d3a6241aafb7df51af2619b6b8 773 0
6cd325abc41b2b44b280cd9aa45d6076 757 0
eb0749912c6340e342919268ab492117 781 0
1c46c2e061ed24136ef1ad124e0e8839 775 0
15d1ca41340a25779cb7df4700005e1d 764 0
4721fda80e22bc7c13698f6277179b8d 772 0
e966ce1d70f3940cab7453ab74b2c8bb 779 0
d3c664e1e8205efb89ed5d0104f98eed 774 0
5f5c0bcf509fdcfb132fa688e16f43b4 774 0
35a7961dc7f41851e17652e56fe0d3ce 774 0
3cde9d8c7d798791a92e198a9d5c3fd2 773 0
04d5efcbc9071caa7d6e8fec4e62ba8b 780 0
405817bed19f4f7acd68056ac4443cc8 765 0
192b94e232b08cb01f1b9c6d7e57f8be 776 0
af107c80afcbfb7c3300e6f84422c05d 767 0
4d543f7f05cb2f24e6cc9164238a23d2 776 0
9a9f52496b4dc59e4dab9691cd57ee1a 778 0
ab2d99b0f8c9d4df956643b8f0668a8a 967 1
06dcd3712a980f7743a60910fdf72aa8 779 0
25c3591d8c2dfc219340d983a6630dac 941 1
40e01d6a782de1bbd3eacbd0e2f57807 775 0
b9d12445ff21679261401607a423b4e4 765 0
04d14e7cfe2f38d11a03a1fcf91a03b2 763 0
eb27f7ea485e7da99f93b143b66527ba 1047 0
36753735a46f06be72a8ba6bc2bd1dad 773 0
e515982d7315d712a888555eed7c1923 779 0
f1505896bf5f5431070f9dc9ccba76b1 773 0
cf0edf4323b655cb3eab2a2b27434e19 775 0
93a7af520603830d1220d6dfdb4c90aa 764 0
5b6fed7e25434a63ee748e15b7dd2e4a 770 0
84dd9c8ae11f97f3406dd21bb963c514 781 0
d2b393f8f6dd5be451eaf908c728524b 781 0
05eed5e60d6cda4dd9ac68920f2ea7e2 772 0
e13adad71735bb681fb470e6dcc231e2 767 0
b006c8bd72a20b4b4f73de5ea1854082 776 0
bf1a59d650143e6fc9ae56a570878720 781 0
8e50dd00f2e84c415c2aa0fdafe0806e 766 0
fbd9444bee82bab730105ca098e4c026 764 0
349d2626867268e29c08df4be85fb9e3 770 0
39fd2e277fe9deaff93a4f911e0fb752 766 0
adde793350e115ede9f438d154f2b58d 776 0
efe3b46fcc921ec6cc6e57eb7d0f3d2a 858 0
edb65d3d97722a80676352bb55074844 771 0
eafcb3b78ed27d5a40d445bde383e8d0 775 0
39450ed1b838511f9ba3daf0aa223595 1768 0
1ee84cacbac906fa9d4cb881cfa05108 778 0
e55fd99d982bbc33ce962479b8590ed6 781 0
415a82fc2389f6c0d5ae41a44e93ac34 779 0
f286d18ab18ebe7f24e2f8dd3b06b37c 779 0
60367883bf6f44941d85386c18e4a00b 783 0
6a71951bff539b24359301709ab4edfa 767 0
ea657ea9d4c23df247755e605afe6bc4 860 0
6f00e06f547b93890e94faa848e7a333 773 0
4c21dc21e31a132a8f718ae96ff5aede 775 0
f68e4d4a09e0d31774cdc0bdb463f001 770 0
84cc2267e6359176a61c5f15110df307 779 0
9b4151a42125bc96f27c53a7df43a863 773 0
0fcacaf6ff5b6ca577cbba89d9ad9074 779 0
eee2191007d5a6f951f9a0303c48934b 775 0
125d4111b8adb6307970b9521e49c60c 779 0
2bdf1c32b4c22c05bbcc35f715c84327 777 0
258439de32ef0eab60c7fd7e10c38a3c 768 0
a3a76e57699a5d2567921c7c5b5fa380 775 0
e4dc5e16cc6cc12c33beaa4481348024 774 0
dbee7c4589d96af06b866cc6e60f47ca 766 0
eca5e0b812a1e4455f8e89e0c209059e 781 0
f881e3815a4d71c5d3dd8cb9ecd383d8 776 0
7863908a0474d063025944c56349635b 772 0
ca46dc24934de9662a75201648a3efc1 770 0
077f4b0bf41b6ff675b3bbd8fc1e33c6 764 0
640feaf75cd35e86497e9c91218b5228 764 0
0b9e34ffb9a3f52e56b10652cf391834 775 0
48022ba4d5892a1e07c7b0295202515d 770 0
a0855c5a2852887e038fd0d2c8e80611 768 0
ea32b5c0bbe0dec3a78eecf9913d5731 779 0
c3b38beb05146a08a33adb6b23e17c0d 784 0
1332cdcf12ac92b93a7eb2cbbb09fd7e 777 0
bd886ac29cd4cb3f0ea6ab3187273f9b 1776 0
590c6a6bb8fc24f37ad7be35e0bbb49d 770 0
441e60e0f22b2000d1cb3258f271f34c 765 0
7d5db73659dc29d3b3e70993a3bd31e7 764 0
db91c7cdbce7cd8db2ffe5a570d9f1ee 767 0
36a82490844d6337346ccbd729fcbe04 781 0
8d86d1496d9fd6209ebbc50f94b6fdcb 774 0
5e215be36ebe1aa22be57a54e138596e 773 0
be2ab72cc98d4c68491177ddc774a825 1945 0
95030803c223a5ed081f41ea589a5816 768 0
c510428e9d8ef6e69f6dc466e16c8c76 785 0
70947932b71f1fc03e60aa96fb02adc0 768 0
12ef4eb07e45961db25a8494c7100a37 777 0
a484695ca3881ce1e8c678e3c825a3db 774 0
14f28b923721b0e97c347d4344887ae8 762 0
0ce344af6b609053260837ef2ddaca42 776 0
cc55d4037684edf2b86a35fcf2afe5fe 770 0
9229adfd8a3e51b046889f746269b62f 878 0
be8a32350f1f27c78a5dc47c0ca97b9f 1759 0
d2289c5c66ed0dad75ac21d816d707d4 771 0
61390970593138e38efc5f9aa5da3977 761 0
03d6d469c3e116398d3711a30e187870 772 0
5181e0aab2188d4014eddbb9c71431ca 769 0
ea0534aee64ae77382f81790108f0061 771 0
10e10cc3f999030e86dec74ef3f818dd 779 0
fd4c8be3977257196a6ea97afdaadc0d 860 0
8be8d08481d49208b25a56a5526e8350 2024 1
bb0e3352818a6bebf81466f5be420349 764 0
2ad3ceaba760b35aba09ff0d78825d33 780 0
919085121bf0fd13046309c3a50c0ccf 773 0
dfda7b873b2ee1f538e002b0635fe3f4 864 0
f068060b58031e5c67271f0c332cdc13 781 0
06579a41857b37bd5b396dbe9950b289 768 0
b8b89410bcb26d23da8c2f0db80b20bf 779 0
62ba00e83537a59171134f0a6302931c 771 0
ba272c76d99999b326c9c1ded4e19d37 781 0
9c9e1fd1d5c46246d7b2503bb4e3576e 773 0
0a83e5e41d7e97434758211c3abf53d6 774 0
5d72a732360a790ebcc94970ada0deb7 766 0
23c39b40423383898ba5a5c564f89bc1 777 0
6a43f3a14d6caf0936f879e398579abb 767 0
1b36fc5d697fe6f4248cba88845549ef 768 0
983d90e5a93feedf3767c2cfbf5d8ada 774 0
938637fc061df02aa9aab32e00fc1d98 765 0
39ad7ee3ec6cc223d485f293e27c6d75 772 0
03a47109c161336b0ce6990ce3b6a41c 870 0
6322ff4f8fc272634764f629e0639ee3 781 0
070fecc87020337c06cc88e9822d06e5 777 0
4f0534dec7a6410e0a3737eb9ad5cea1 766 0
e4bb6a55db9dd1e16a5acbec87d1d2d6 779 0
d606b59eadf6acb72ee4a2c8b9716a9e 771 0
2cd4f30771c4e8db1eb3c8a5849a7c5b 769 0
a031f94d27a5055589a71e431888e144 859 0
5cd44bcd9834a9b7e7715c6c0bd8c7ab 764 0
09c0f93165fe86efa5a432be2c130288 777 0
e74e567f82ff36697093d57b6b9c2675 759 0
5c1fa6c21d2cb1c3d1e381fdf68386dd 776 0
d1dc5c53db93bd4b2692c6912fec068b 759 0
0cac4d29d9feecaae16da7d7f12db4c2 1001 0
091116e4a4d32fca65f55b94e26220ee 770 0
0e6d17e76c04914d7139256266d92570 779 0
ea3b548e0e84587379b4085b16284924 1764 0
95610c01659d4fd6d674393d4d5ead38 1001 0
9901c6a7851f1affd3225ae94aa40de0 770 0
0519e16ab730408da479caf2d7772a70 762 0
79f017fe0f32fde25458cb9ffcd97f01 773 0
f2606ba991ab3735250127fc79516df2 780 0
4284f051b6ee340b46ffaa42d82943cb 773 0
89ae741a59ab507ead777b26c9e8180b 762 0
6c085c23f6902e3c90d87e6801c1338a 1817 0
6fa8a5c953f547006cc22635aa3e4017 782 0
479d3a3d2d687abd40f82641ba59cb29 775 0
0170f255653a55d2fc7c07a7ba48be01 779 0
e5f83f1260b9d0a0b1f6e16b4fac9551 795 0
1d87a682c1fb54be775c6532a4233389 861 0
1b729b7b2b6b1bdd61fc48b1a8dd02c5 775 0
65a84826a39ce41bf8494d9c6c802587 766 0
f3c1021e2c1dfb8e19443fc221418786 770 0
e9cfad8c6c91a764dbf401477526cf68 982 0
e7d18614ef82a208c6e1cae722526e0b 769 0
211b978dac3ff28733f3cfa8199e1001 774 0
6f97155e19b767df9831c6ba8334c5a5 773 0
4f5c32fc9b2483cf17527731f0883260 775 0
1f47be38fe25179657dd50da12157f61 776 0
71b25d0dd6e1dcee33531f24db5184fa 767 0
9842329668492cbf277c993991199a02 781 0
cbf80fa1d9eb8f0c3fae301affb41597 788 0
f7472d5f91591eb8d5b7f166d08b699b 1150 0
83783d5c64cc69a37b99bd7a4ed21245 854 0
1a3fa4ab99c2636e7954d54adf3ee563 957 1
b622bf1aef28bd6ac27be4104df65567 777 0
36f912cfbb753d34c9127ea950640c07 776 0
86cb2175f4dfdfb65ac4c6a7ba1b0ff0 772 0
1421bfcf97fd03600f820960e615676c 767 0
e188e2d567c18bc1855169406c783080 775 0
99f04f30ed5291fcd49a5cbab0c32791 767 0
4c0966b3caf1755042de90ae56c02eef 763 0
b07d209dcfb19aa44bf65efbba858c06 774 0
8ef2b959e32ea9250c39d362f90152aa 764 0
7e72474e23e1f26ed8506a92d6f69864 865 0
e951bdcc8066f28c9fc5ef99c7414345 765 0
b38a93d66c854444d6aed6aca56e108e 770 0
bfce5a3f344cccd412bb6dd9fcb01eaf 778 0
3ab285a637c9ea0d78c0b91d2ecaabee 772 0
98052dcc52f9a064b40d3db0bd5b5ff8 767 0
0de49e45ae895226490c4378d6ee666e 781 0
f3933a458ddba941e8e6f2a642519e4f 783 0
363c94e4c5e70a0ff34d87c93bed372e 770 0
8071740d4c1d4f350441db46927995c8 949 1
b52aac7b11b68a040311cd3efe046d7e 771 0
75e18cc2fedbf7021cd248ae4bde7700 782 0
08237b19da051ddd16ea1c14ee899363 770 0
6a1f2568fa1c6b16eeb3c439913b3a99 771 0
5fb5b239bbcf16d1b932e6a7bb790b25 792 0
98308e924df9a83bac6c753ea8afd707 778 0
648a401f5956f11389d7ba4450c56ae8 769 0
f6f87a43f1227e9d8ef3db36a2b33d07 776 0
3d7d2696d417a95dee64a13e290b261f 1764 0
03a062f4c2e19251d46d877720c57e5d 763 0
42a4f416bc9d73aa0115e92b200f4a24 771 0
b0ad18728eaac362184bd93810579652 864 0
fc8a69b827dc6229f14b54125b9e360b 781 0
4b4e7dd9f9413c118c15499c6ddfee69 1803 0
695721913483ba25cf0e372aac6d35f8 771 0
bcb2d1b5f30dc67f230f1b90ef0af958 764 0
611ae9959da3bb6cb1f2965e60cb561c 771 0
7e27d1713597f158a60ce89516e1ee78 772 0
fbd70d987bc8052cbb9b8a1b67e037e5 779 0
0808563d9f479545547ddb6a5ec9e259 941 1
a0f0f11bb8f6487392d28ef9b3c5debb 768 0
cd34f86c7c8db2d00a8d3a68561dc1f6 776 0
0db212c5a95a393b2cc734df8d129a5a 937 0
4692c7c21f79922906cd915cea5252f7 780 0
0564bcaebef5e9ebbd1dca4a2f65a475 760 0
f76b3817e4ca40ea97d2468124997829 781 0
fd35d7bc2ac0a7e7dd71310cd6d682ce 775 0
41bae5268425101cf7579d1cf01645ed 763 0
4b1da975dd505dbbc28ec798644966a6 756 0
034bcc8871dca4683341842357ca11a2 953 1
e7ba18c40b757fcd0347656890cc0e94 775 0
17da1c88b6c0f1ea01750d593f1efb26 917 0
d913ebe4886ab18cb116f442e202d6fa 775 0
dcf28292b2737cb3e98a0c28a8084f81 778 0
1b3a65a4a41630562d24980f266e0902 778 0
608c9412ff11c5e89bd21143da60c5f5 769 0
9a2a993e41c9946eed2c7d139a8715fa 775 0
13aa0c12bbd2fb56a40c997e6c5e7306 776 0
890d44cad6d938c405b5d7a03ced9a4f 772 0
97a76252795da81d69419bd5a00edb29 787 0
1b1ff3f2f82bb6fee08d9e1d7a386c11 844 0
dfce63582b0b75944d1069ed1f44163a 785 0
64092c5c34e25a1470f831ea319efc10 768 0
6c5f69986bde2cb8ef96a50edabb483e 770 0
c4759bf857f50cc7ee3eb21fdcae2f48 776 0
0d98e078770d3066a3d5747d90bcbc54 774 0
31574c894c59503a97025973b089bbbe 765 0
219c3698a967fe4c3c72c9cd2f852160 771 0
dc6ee929c73a635e3cbdd1ed468cab67 759 0
28e100d148fe1d8571e752a06c730049 973 0
e1ea72a824d5066092d74dd864f8408c 770 0
da405e223e7ba7af62f94fcf6d50184e 774 0
3a8af75e5ffdbef2d50cca39040ac5de 778 0
4a2301899fa83801a288d00fd8e85d12 1004 0
725470d2522ec4273a8e603f99251de3 783 0
491e6ce8c7a5e9692dba7805a2d51715 769 0
2a87e77cb5aba3f039032fd2284cb671 764 0
6b225932c7439bf4fd13f99fe810b412 1022 0
979b8e4d46313d80346c525db808ce23 783 0
2b2855f26bf0e76803e007ecf1bcfe88 862 0
578dd59ebe121ef37e705037791e5aa4 771 0
46b096b1a07d19a45e21904fdd8ed734 776 0
1badd2dabff0cd3e611d75da3bcf7e82 862 0
7f143320924dc4f06e543f4be2167ffe 761 0
c352d88342a5c1a3c2367dfd05fb7f85 773 0
10b3a5a20069926ebdd1b99fe7389dab 790 0
8a752ecd1aef70dc25eeda2ae959aff9 767 0
0c549b0cbd2d7a7afe331ae66cb791f6 783 0
2dbfc347ae3424d322fefd0b57ad0564 762 0
01a070bfceeb39cc1e53b28a0b438138 768 0
02447fb078a3839aa181a6f92eab5d2f 777 0
4bcdee19b828e6d77b986186dce2bede 773 0
273e8f9fe1123a8393e07cc18bd9f1d6 781 0
a6dff05f07d636836e97094a7ac829a1 777 0
06b840e7ca7a6a5e5ae61fe5bf10bc66 778 0
f0acc5f782fb7af092843b0c4c64ad52 771 0
1cee39e668a444c38a64a84a7464b064 808 0
10755c9270d683025abe0fa622bcf83e 773 0
aa322413d669d660cd7eaa41e35aa6f3 769 0
cf02863fd8094233c751d9e90dd227b8 771 0
044bcbdab4a13a811fe5c3023f69f60f 769 0
6b7c4e438590764ce15035ef225ca726 780 0
a772005c133add321fa0355f092b6e74 773 0
a7bcb82c4d2e782e7ead1da009c4c6b0 779 0
36c60c4901ea7c208ab17f94dced0883 769 0
aac0aff7ef27256dd4430edd07d48d3e 797 0
9b9a879c8403bc0eb43ca29029ab13d3 764 0
6bc2ca5ae9f0c8bd33d69a3aaa287845 779 0
c200e146039e54b8daf74803a25cd70d 776 0
1ea168089130c5c40660ffb08877f64a 768 0
77d7907b75e4334fdb7b537dd72a8bf6 773 0
cbf3fe5d23c321292320d9ab98cff50f 783 0
a7858a1c6abd6c4539bfc310e94e06b4 767 0
41041164c8338deb536697eb368cfbdd 775 0
1285f97c4365c17c24848c0dd293c213 858 0
97d3775f06044b5a6be245a16e407e80 779 0
c677fc09ddbe850142110f15a4d1283c 770 0
a4a09baba4e6050fc84ab0378b2eb751 769 0
a6b45a8372df84b4f093c99564f2d109 780 0
926cb43653b9461b03f6528e250adfcb 775 0
be394e3018d2e40966ae9ecaa06fd332 775 0
db87682e40ae4a44a59cd2caa6b29564 774 0
ebe39404b5790d1b27abe6c71ab9f9f5 780 0
41612481106ec5b50a987fb14a141535 891 0
f7aa39ac2346c84af1ae110b670a01a8 773 0
6b252a7b93ef309d87af4ed1c36407ba 769 0
0e406731872f7b78dd8c84449685ed01 768 0
aa177d3d06adda8e5d295f208d66db9b 770 0
a742cc2e7147a64ed32a9269af7f6a59 765 0
96e7969d95712bf29a8a1227f1edc298 777 0
2f8ec6a0d56ceea897811146007ba097 776 0
633634f8a75fea41e9fc68daea2a7219 769 0
b838ba8da5a8353c2946822ac222c125 1079 0
59f51d005407423d03aa18edd58a078d 783 0
c3c11b686950a4939726bd59497e7ea2 771 0
739ba2c7a2e404a58f1c9364a79af16a 773 0
5b0cd2c45d7657f49c144de592cb8705 775 0
662acc080ed1ad9ded400194daf3fe35 781 0
ffd0fa5c465150e3669dc8f86850fece 770 0
7acad6889b842689c4271d9f1a1cd41a 777 0
ecce763320c7168664de7ecd2e7c9ba8 769 0
477231e2f6576bba7e895999a52eb391 1385 0
fc29c41cf0daa255b92122e79dbd90e4 773 0
2fc1c7251832e096bb392f6067e2f264 764 0
0cb680fc9123514a447331e131c1c660 762 0
828d869abf66317b9f60db0743cd6b4f 785 0
84eb4b150e9d5f521090344152faa2d4 779 0
87286f468ea0c12d009d34436a9f92ee 772 0
8bde03997b62ec8bf320cd451a6f19a1 769 0
9788e72528a9522946876cb026ff9fb1 779 0
dda24b580537e3f857b03d711f5612b6 782 0
dff9db07a22e30e8b59d99db9c388d79 767 0
dad8d1df0fb4d7666514d7846be93b4a 769 0
e216518544826df91f06d5bb3e623419 775 0
3a05f849b9d0af1ee486a34f6fde9951 854 0
f4ebd6396d44328c4a074789697ba2a3 764 0
809aec396a9b584f21fb9e90d938e2cd 778 0
23b80690fc391c474063d0aade724d5e 777 0
0c3a9777d5efc6f7ea6487c39c6991bf 767 0
22974f1ed06b6511ce35bbaca7080ab4 920 0
42a22b1891f10f7c55963ff200d0b122 860 0
680140386ca6493bdb04e7830df2374f 777 0
946267255376a1a80de19a0db14c2f19 767 0
4d6f52b9159bf4f1a0dc74adceabfc62 765 0
0d648760da2908e70aa3f4bbef23d53c 768 0
9327f5a8c2ea9962c60d0f94b80cf6c5 773 0
707d254aa62e32b0d1266cc04a41fcdd 772 0
68f1852adb1f8da12c9c35e5a82baa18 769 0
a9d0634ffe9500cfbb6c8f05ad8be215 1113 0
7c683f5887ccf9b3692f98115a432a03 777 0
138d53112253e0ddbf6fe36cfac58176 1764 0
2dc0ceb48dc868f6f700075143315556 759 0
bea867e0fb47bebab6a126b066a72794 773 0
67f548f4bdb0eab4b1f206f4235b4be2 777 0
03b2c2fefa80b8b021de618885881cec 781 0
7d64e13b15cbefc6bdf5bae15005c353 783 0
b88551b206096227e7c3af6c4bcb59c9 775 0
303a044505f30bc3e9c5a439cb678d83 772 0
ecde35f2e8971acf5bc93ca695956fc5 773 0
cf730ad467159750da3b89a5a216288f 772 0
f55d81ddf59bac5065e8f6fa7d66bf4c 766 0
d9c92140deb890b8f41a5e9630862525 782 0
e4a702d942af29a7971fa1158560615f 769 0
29829f073b30c02f4a1ec57aa4eba088 769 0
92a261d4518a7ce9aa1dfe2f7e5f8ea7 775 0
e22eaf1d5e6f4ca88d112231fcc2ba8e 787 0
651b63b6a6df9f50fc9d7f7afd0e22df 773 0
3cd1fc9a404842cd5964fe5627b8e48c 771 0
d447427a26e2ca237f499d7c57bf5b93 769 0
90572dd09f6f9df9d49c4ffb54338728 781 0
7bc9a2a1ab6cc42bb662a70d2103a1b2 775 0
5ace82fa3e20f312bc420d10759439f0 771 0
5ddb9209485634feb8db0bdadeac8c39 768 0
7b0e33b92e26cbea68d8fbdd6c34cec9 773 0
0f60d257b606556fe26149c00dd5f988 782 0
e32c4112520cfcbae4f798502b661a3b 762 0
c6ec927cf3e8ebd549349556098fdfed 790 0
bb20ff0e2dfbc811f360621ec67c598c 778 0
68ec095bd4f4301d29c6733255521f10 771 0
731e1ea01ae7b10d47132b0e8f859af8 773 0
71a35345988462c14ad5f39f2813af9b 765 0
31ce3b4bb5ec58fc00840a8f09a5877a 781 0
48dbbfe05f21a1a9f695481ea8f7b9d9 770 0
c5f4257ae17d77e10181700a26f8846f 777 0
d3434f3264f1db5b8623792e1a3307e0 773 0
272c5a08aad1e9ab535ab679523ae825 785 0
7e3857e229323daf55b7dd6feae44f11 785 0
11aa1abb7b0366ce5d1c48af5730d4d5 769 0
682bb7915df540b2ac1d22960271a713 765 0
1bc1ce97c534652251add2a8dea67d46 778 0
d234d82f2918e2d536046b3875134b91 764 0
d41928994d8dbc9e3b8e461934c35f06 789 0
f83736215018f7861c62be917509224a 759 0
224ae36fd89f0e132d542c62188b6810 1766 0
c39e3113b62899d28b57640060864a82 779 0
d12ef1a9cdffbcfb54e85d6c73c57c36 769 0
64ad491ad6e2ed6139516199d7ac1ba8 771 0
da0d51a70c0da260f5ffcc69c5489f29 772 0
f6e943cccb302d05818e9e593aba0114 773 0
c753bcd3605e34565e00bf23495e4c3f 864 0
478f0b13c0381841c6b69a01709c1537 768 0
efd10b4f303fa58e3f64b188c3fdc70a 777 0
8cd21d4c0a358ed1ec28d25cc4e794b3 771 0
b99f03e9dea8771d0d28a6d0256ddab1 769 0
40f8fe4a2d8c1b19b4ed7679d50a2c8e 777 0
a92f7787d8eea4e5164ab53bb88fecf8 768 0
87ea42b5765ece2b4b44a4204ed0aef7 971 1
00257ed81323bd296d72642501511d89 766 0
3b603eb2be0cdd0951812a9f51d89751 758 0
fe15291138e63ba6589fcb5af0e9e32c 774 0
4921de072dbb107e3c3a1e8d13b5df11 872 0
ca082203ef5da947fd74a1ed5d8419a6 771 0
a5f7add3b2be51eef86f7c0b245b1cef 775 0
633ff2529c9b9a990f3b876dc0a01365 775 0
98c1384a7f8a3977f9b5831e109f0d73 768 0
deffc67b9a6014a99b9b165b3c2ac1d4 768 0
ebf91e6a8357e17d0c649b1c04a890e2 773 0
a7565d41b672ea510d01ad492b6e1d16 1018 0
673c80eb936168a0c603bccaab4cac52 773 0
a20a93587c7daa897e57d3a9c5f0bf2c 783 0
2c3f17c0a17f6067821c312d69dd7f0b 864 0
e7126463900eed0e65c0b82ab07756dd 793 0
b76e9d58edfdbf7019f09d82cd1d8eb5 781 0
2ff218bf0005ce65c5868f76fde553b4 785 0
53f00c41edcbb106bb4e89896b173e9b 1764 0
09565a095c286e21aefd97ace2ea6036 773 0
da6d77c73828cef476577de26ebb7d77 762 0
11d7806d00ee8faeeb265acd11bb03eb 769 0
287ab360a2815419d8d1fb468c78bd9e 1020 0
4f3d0b4f2b9afe16c158e3d213e7bd3b 768 0
61709c04f1f01dc9c2180f4e90ccecdf 764 0
09f82f34922d4a53852e259915e3d476 773 0
53707a4561970e23af1e713fea5e1ff4 856 0
564e28e87b733c00a16199b6446e2c98 774 0
dea7dd3f3eeb62ee09d42df4324ce888 762 0
9a10701583ac16240eafda521d07eafc 769 0
aec73becb39edabc7208b0a454982cef 771 0
a99c042c491a5157ca2ba9e73294e3e0 782 0
5b1fcd0ebda7cb2faf7bd30414fff3bd 777 0
9bf7e9e4123a3bdc66e5c39879a779d4 773 0
c646e383edaeb29d2985a13d8494fa1f 770 0
8be4049d1e3f7984243d1d9de49672aa 772 0
dc552dc903df662c64076ae89b640727 779 0
480bc4674b3eeb6f7b080d5f9e7f097a 864 0
d43644d715aa0379b26d614dd268741a 772 0
743981bf776d2ef2753b5114ba5a8e8e 766 0
90d265a57d691e2fd67f7ca8e7f1c35b 776 0
2a441aa1b149932784e43b3f3ec9cdce 781 0
9c3373199c91487210c41bf7b5de53df 776 0
226d80d4b613fb3bf7367a35ff47039b 783 0
7a76b41607fc8917c1a40f76826256a4 868 0
cfd67886ea73c1e1a93b17a9821a44fd 768 0
91f91398f59cb0b640bf2dc2218367f0 777 0
59df7643533725fc723ca5f556eaf2e7 768 0
e30580d8a2308fe2efbca5103f0c0098 765 0
eb77dc3eae013b213de01693ca087bad 775 0
0dfb86af2b15921ad1372a10432aa82e 783 0
a1846d5085a871c2888756538fd1009c 784 0
cc864cf79bde116c153b7c5865258607 783 0
a9f3572f9bc8f1244f4777de18777ae4 777 0
fec6db99a4ec06b92782118da7989451 768 0
8beb8027b3714b02b9c2e0d1395ab637 788 0
2191d1c57ed77fa55990320128c652b4 764 0
b1d2db64432666fce846ce21a18459c2 760 0
152a87930106395a976b5bbf32ad73e3 878 0
7f4e48c374aebf5cf58d7e9611d75827 776 0
01dfba02e6f35c7d5fb83c9165b074e5 764 0
febca8736b67cf60f54df606244e2d25 768 0
2de82713db84903a3ccdcba17d40867b 852 0
fc2eee6796bec78b0bbd91300bbf5539 764 0
a77d4c8201ddbd3daa88de27c865a2c5 769 0
93912c294ff4b45ab1468abd05e0f6ac 773 0
5d422e5e1feb9bc97479f03cde930172 767 0
242e9b732250cdd39658909b38864795 953 0
c975f3e8618eb2d507a211e635135859 766 0
41f3cc63439a36d9f2c7742a4dbbbf16 761 0
31b2ff9240b1674753782d898b85e2cc 777 0
79af2fbc4966963b2d0a657ac62491f7 770 0
d690891641f05d94688b1df41000c089 775 0
aff046f856dc3383e698fdacbc8ea392 775 0
1e2ca85f1c05f485901179a111392ac0 789 0
2970b87f4ceb02338300df3f8e83d1ad 775 0
af790ccc7f00510f12cab02303dbe42d 1292 0
4b9cac9888afcb0bafaa4b3d2d1ceadd 773 0
96f7a915f7fa2409c4d52dc7b011f4fb 776 0
ada19335505e41ff098c3c36a827133e 777 0
1ebc5315b6781f7a4d4c42fd5d36f80a 778 0
d78c4027ea8126f30d632ab58a3df4a8 856 0
fa47bdb0bfdc2b0c286d0985a302907b 765 0
8ed0a27851c96c5e2c9613b6d3075ecd 787 0
4f1b7e0ef8a91b201624a6b9263634b4 771 0
06d72d57a099b5cc2fc88202d0e0d01f 783 0
